roll,status,marks,total,percentage,grade,name,source_page
826321,PASS,496,1100,45.09,D,,36
826322,PASS,443,1100,40.27,D,,36
826328,PASS,519,1100,47.18,D,,36
826329,PASS,572,1100,52.0,C,,36
826331,PASS,579,1100,52.64,C,,36
826335,PASS,469,1100,42.64,D,,36
826336,PASS,418,1100,38.0,E,,36
826341,PASS,446,1100,40.55,D,,36
826345,PASS,508,1100,46.18,D,,36
826346,PASS,495,1100,45.0,D,,36
826347,PASS,510,1100,46.36,D,,36
826348,PASS,456,1100,41.45,D,,36
826350,PASS,499,1100,45.36,D,,36
826353,PASS,471,1100,42.82,D,,36
826601,PASS,453,1100,41.18,D,,37
826603,PASS,442,1100,40.18,D,,37
826604,PASS,473,1100,43.0,D,,37
826606,PASS,443,1100,40.27,D,,37
826608,PASS,415,1100,37.73,E,,37
826611,PASS,471,1100,42.82,D,,37
826612,PASS,377,1100,34.27,E,,37
826614,PASS,479,1100,43.55,D,,37
826615,PASS,467,1100,42.45,D,,37
826616,PASS,470,1100,42.73,D,,37
826618,PASS,520,1100,47.27,D,,37
826619,PASS,601,1100,54.64,C,,37
826622,PASS,437,1100,39.73,E,,37
826623,PASS,419,1100,38.09,E,,37
826625,PASS,417,1100,37.91,E,,37
826626,PASS,463,1100,42.09,D,,37
826627,PASS,502,1100,45.64,D,,37
826629,PASS,484,1100,44.0,D,,37
826630,PASS,491,1100,44.64,D,,37
826631,PASS,447,1100,40.64,D,,37
826632,PASS,582,1100,52.91,C,,37
826633,PASS,411,1100,37.36,E,,37
827781,PASS,420,1100,38.18,E,,37
828542,PASS,495,1100,45.0,D,,38
828641,PASS,595,1100,54.09,C,,39
828741,PASS,444,1100,40.36,D,,39
828842,PASS,540,1100,49.09,D,,39
828941,PASS,462,1100,42.0,D,,40
829291,PASS,454,1100,41.27,D,,40
829292,PASS,482,1100,43.82,D,,40
829293,PASS,508,1100,46.18,D,,40
829297,PASS,428,1100,38.91,E,,41
829299,PASS,542,1100,49.27,D,,40
829302,PASS,656,1100,59.64,C,,40
829961,PASS,434,1100,39.45,E,,41
830163,PASS,425,1100,38.64,E,,42
830165,PASS,389,1100,35.36,E,,42
830167,PASS,446,1100,40.55,D,,42
830168,PASS,398,1100,36.18,E,,42
830169,PASS,413,1100,37.55,E,,42
830171,PASS,429,1100,39.0,E,,42
830173,PASS,462,1100,42.0,D,,42
830174,PASS,467,1100,42.45,D,,42
830175,PASS,452,1100,41.09,D,,42
831221,PASS,500,1100,45.45,D,,43
831222,PASS,648,1100,58.91,C,,43
831431,PASS,607,1100,55.18,C,,43
831432,PASS,595,1100,54.09,C,,43
831433,PASS,506,1100,46.0,D,,43
831435,PASS,478,1100,43.45,D,,43
831721,PASS,580,1100,52.73,C,,44
831722,PASS,658,1100,59.82,C,,44
831723,PASS,529,1100,48.09,D,,44
831725,PASS,690,1100,62.73,B,,44
831872,PASS,578,1100,52.55,C,,45
831873,PASS,466,1100,42.36,D,,46
831874,PASS,554,1100,50.36,C,,45
831875,PASS,512,1100,46.55,D,,46
831877,PASS,582,1100,52.91,C,,45
831879,PASS,467,1100,42.45,D,,46
832121,PASS,665,1100,60.45,B,,46
832125,PASS,489,1100,44.45,D,,46
832127,PASS,523,1100,47.55,D,,46
832128,PASS,512,1100,46.55,D,,46
832379,PASS,476,1100,43.27,D,,46
832380,PASS,411,1100,37.36,E,,46
832381,PASS,390,1100,35.45,E,,46
832389,PASS,433,1100,39.36,E,,46
832390,PASS,424,1100,38.55,E,,46
832391,PASS,463,1100,42.09,D,,46
832392,PASS,402,1100,36.55,E,,46
832394,PASS,422,1100,38.36,E,,46
832395,PASS,509,1100,46.27,D,,46
832399,PASS,575,1100,52.27,C,,46
832405,PASS,424,1100,38.55,E,,46
832407,WITHHELD — COMPUTERIZED ENROLMENT CARD,,,,,,124
832413,WITHHELD — COMPUTERIZED ENROLMENT CARD,,,,,,124
832416,PASS,764,1100,69.45,B,,46
832418,WITHHELD — U.F.M. CASE,,,,,,124
832423,PASS,425,1100,38.64,E,,46
832424,PASS,484,1100,44.0,D,,46
832425,PASS,453,1100,41.18,D,,46
832427,PASS,497,1100,45.18,D,,46
832951,PASS,483,1100,43.91,D,,47
832952,PASS,458,1100,41.64,D,,47
832953,WITHHELD — COMPUTERIZED ENROLMENT CARD,,,,,,124
833151,PASS,592,1100,53.82,C,,48
833152,PASS,457,1100,41.55,D,,48
833153,PASS,462,1100,42.0,D,,48
833155,PASS,554,1100,50.36,C,,48
833159,PASS,645,1100,58.64,C,,48
833160,PASS,453,1100,41.18,D,,48
833163,PASS,441,1100,40.09,D,,48
833164,PASS,521,1100,47.36,D,,48
833165,PASS,427,1100,38.82,E,,48
833166,PASS,436,1100,39.64,E,,48
833167,PASS,520,1100,47.27,D,,48
833168,PASS,469,1100,42.64,D,,48
833170,PASS,545,1100,49.55,D,,48
833171,PASS,433,1100,39.36,E,,48
833172,PASS,431,1100,39.18,E,,48
833173,PASS,472,1100,42.91,D,,48
833176,PASS,495,1100,45.0,D,,48
833179,PASS,534,1100,48.55,D,,48
833180,PASS,485,1100,44.09,D,,48
833182,PASS,493,1100,44.82,D,,48
833183,PASS,457,1100,41.55,D,,48
833184,PASS,456,1100,41.45,D,,48
833402,PASS,442,1100,40.18,D,,49
833403,PASS,452,1100,41.09,D,,49
833409,PASS,471,1100,42.82,D,,49
833410,PASS,423,1100,38.45,E,,49
833412,PASS,559,1100,50.82,C,,48
833413,PASS,447,1100,40.64,D,,49
833416,PASS,447,1100,40.64,D,,49
833418,PASS,432,1100,39.27,E,,49
833420,PASS,494,1100,44.91,D,,49
833421,PASS,498,1100,45.27,D,,49
833423,PASS,521,1100,47.36,D,,49
833424,PASS,478,1100,43.45,D,,49
833428,PASS,550,1100,50.0,C,,48
833429,PASS,551,1100,50.09,C,,48
833430,PASS,495,1100,45.0,D,,49
833431,PASS,463,1100,42.09,D,,49
833434,PASS,464,1100,42.18,D,,49
833651,PASS,727,1100,66.09,B,,49
833653,PASS,444,1100,40.36,D,,49
833751,PASS,434,1100,39.45,E,,50
833753,PASS,464,1100,42.18,D,,50
833755,PASS,449,1100,40.82,D,,50
833758,PASS,393,1100,35.73,E,,50
833759,PASS,408,1100,37.09,E,,50
833760,PASS,433,1100,39.36,E,,50
833763,PASS,440,1100,40.0,D,,50
833764,PASS,407,1100,37.0,E,,50
833765,PASS,424,1100,38.55,E,,50
833766,PASS,500,1100,45.45,D,,50
833767,PASS,429,1100,39.0,E,,50
833769,PASS,581,1100,52.82,C,,49
833770,PASS,420,1100,38.18,E,,50
833771,PASS,423,1100,38.45,E,,50
833772,PASS,438,1100,39.82,E,,50
833773,PASS,459,1100,41.73,D,,50
833774,PASS,480,1100,43.64,D,,50
833775,PASS,417,1100,37.91,E,,50
833776,PASS,456,1100,41.45,D,,50
833777,PASS,463,1100,42.09,D,,50
833778,PASS,435,1100,39.55,E,,50
833779,PASS,446,1100,40.55,D,,50
833780,PASS,437,1100,39.73,E,,50
833782,PASS,515,1100,46.82,D,,50
833784,PASS,448,1100,40.73,D,,50
833786,PASS,428,1100,38.91,E,,50
833788,PASS,475,1100,43.18,D,,50
833789,PASS,523,1100,47.55,D,,50
833793,PASS,479,1100,43.55,D,,50
833794,PASS,420,1100,38.18,E,,50
833795,PASS,407,1100,37.0,E,,50
833799,PASS,440,1100,40.0,D,,50
833800,PASS,435,1100,39.55,E,,50
833803,PASS,448,1100,40.73,D,,50
833806,PASS,483,1100,43.91,D,,50
834352,PASS,508,1100,46.18,D,,51
834354,PASS,498,1100,45.27,D,,51
834355,PASS,483,1100,43.91,D,,51
834356,PASS,502,1100,45.64,D,,51
834357,PASS,541,1100,49.18,D,,51
834358,PASS,463,1100,42.09,D,,51
834359,PASS,476,1100,43.27,D,,51
834360,PASS,564,1100,51.27,C,,50
834362,PASS,463,1100,42.09,D,,51
834363,PASS,493,1100,44.82,D,,51
834364,PASS,485,1100,44.09,D,,51
834365,PASS,484,1100,44.0,D,,51
834368,PASS,528,1100,48.0,D,,51
834375,PASS,515,1100,46.82,D,,51
834501,PASS,559,1100,50.82,C,,51
834801,PASS,509,1100,46.27,D,,52
834902,PASS,737,1100,67.0,B,,52
834903,PASS,498,1100,45.27,D,,52
836103,PASS,622,1100,56.55,C,,55
836104,PASS,666,1100,60.55,B,,55
836105,PASS,468,1100,42.55,D,,56
836106,PASS,530,1100,48.18,D,,56
836107,PASS,637,1100,57.91,C,,55
836108,PASS,613,1100,55.73,C,,55
836110,PASS,519,1100,47.18,D,,56
836112,PASS,829,1100,75.36,A,,55
836502,PASS,490,1100,44.55,D,,57
836506,PASS,400,1100,36.36,E,,57
836508,PASS,403,1100,36.64,E,,57
836509,PASS,435,1100,39.55,E,,57
836510,PASS,485,1100,44.09,D,,57
836511,PASS,499,1100,45.36,D,,57
836512,PASS,500,1100,45.45,D,,57
836513,PASS,598,1100,54.36,C,,56
836514,PASS,522,1100,47.45,D,,57
836515,PASS,534,1100,48.55,D,,57
836516,PASS,477,1100,43.36,D,,57
836524,PASS,428,1100,38.91,E,,57
836525,PASS,417,1100,37.91,E,,57
836526,PASS,436,1100,39.64,E,,57
836528,PASS,539,1100,49.0,D,,57
836529,PASS,639,1100,58.09,C,,56
836532,PASS,461,1100,41.91,D,,57
836533,WITHHELD — COMPUTERIZED ENROLMENT CARD,,,,,,124
836660,PASS,479,1100,43.55,D,,57
836665,PASS,581,1100,52.82,C,,57
836667,PASS,566,1100,51.45,C,,57
836677,PASS,444,1100,40.36,D,,57
836680,PASS,550,1100,50.0,C,,57
836681,PASS,614,1100,55.82,C,,57
836682,PASS,504,1100,45.82,D,,57
836686,PASS,511,1100,46.45,D,,57
836689,PASS,484,1100,44.0,D,,57
836690,PASS,442,1100,40.18,D,,57
836692,PASS,422,1100,38.36,E,,58
836698,PASS,431,1100,39.18,E,,58
836700,PASS,588,1100,53.45,C,,57
836703,PASS,465,1100,42.27,D,,57
836706,PASS,559,1100,50.82,C,,57
836707,PASS,482,1100,43.82,D,,57
836708,PASS,458,1100,41.64,D,,57
836710,PASS,428,1100,38.91,E,,58
836711,PASS,432,1100,39.27,E,,58
836714,PASS,556,1100,50.55,C,,57
836716,PASS,447,1100,40.64,D,,57
836717,PASS,421,1100,38.27,E,,58
836719,PASS,537,1100,48.82,D,,57
836721,PASS,504,1100,45.82,D,,57
836726,PASS,463,1100,42.09,D,,57
836727,PASS,427,1100,38.82,E,,58
836729,PASS,435,1100,39.55,E,,57
836731,PASS,431,1100,39.18,E,,58
836732,PASS,481,1100,43.73,D,,57
836735,PASS,490,1100,44.55,D,,57
836736,PASS,483,1100,43.91,D,,57
836739,PASS,436,1100,39.64,E,,57
836740,PASS,432,1100,39.27,E,,58
836742,PASS,481,1100,43.73,D,,57
836744,PASS,522,1100,47.45,D,,57
836757,PASS,439,1100,39.91,E,,57
836758,PASS,419,1100,38.09,E,,58
836759,PASS,430,1100,39.09,E,,58
836760,PASS,478,1100,43.45,D,,57
836761,PASS,474,1100,43.09,D,,57
836767,PASS,488,1100,44.36,D,,57
836769,PASS,495,1100,45.0,D,,57
836771,PASS,498,1100,45.27,D,,57
836779,PASS,447,1100,40.64,D,,57
836781,PASS,495,1100,45.0,D,,57
836786,PASS,442,1100,40.18,D,,57
836788,PASS,426,1100,38.73,E,,58
836789,PASS,446,1100,40.55,D,,57
836791,PASS,513,1100,46.64,D,,57
836792,PASS,524,1100,47.64,D,,57
836794,PASS,520,1100,47.27,D,,57
837001,PASS,612,1100,55.64,C,,58
837003,PASS,493,1100,44.82,D,,58
837101,PASS,667,1100,60.64,B,,58
837104,PASS,433,1100,39.36,E,,59
837105,PASS,467,1100,42.45,D,,59
837108,PASS,516,1100,46.91,D,,59
837109,PASS,541,1100,49.18,D,,59
837110,PASS,479,1100,43.55,D,,59
837111,PASS,536,1100,48.73,D,,59
837112,PASS,538,1100,48.91,D,,59
837113,PASS,518,1100,47.09,D,,59
837114,PASS,585,1100,53.18,C,,58
837115,PASS,445,1100,40.45,D,,59
837116,PASS,503,1100,45.73,D,,59
837120,PASS,428,1100,38.91,E,,59
837121,PASS,493,1100,44.82,D,,59
837125,PASS,583,1100,53.0,C,,58
837128,PASS,470,1100,42.73,D,,59
837130,PASS,470,1100,42.73,D,,59
837132,PASS,521,1100,47.36,D,,59
837133,PASS,550,1100,50.0,C,,58
837134,PASS,539,1100,49.0,D,,59
837135,PASS,523,1100,47.55,D,,59
837138,PASS,553,1100,50.27,C,,58
837140,PASS,468,1100,42.55,D,,59
837141,PASS,491,1100,44.64,D,,59
837143,PASS,517,1100,47.0,D,,59
837891,PASS,479,1100,43.55,D,,60
837991,PASS,595,1100,54.09,C,,60
837992,PASS,495,1100,45.0,D,,60
838291,PASS,505,1100,45.91,D,,60
838292,PASS,516,1100,46.91,D,,60
838293,PASS,456,1100,41.45,D,,60
838294,PASS,923,1100,83.91,A-1,,60
838295,PASS,933,1100,84.82,A-1,,60
838391,PASS,510,1100,46.36,D,,61
838393,PASS,529,1100,48.09,D,,61
838395,PASS,615,1100,55.91,C,,61
838491,PASS,568,1100,51.64,C,,61
838492,PASS,514,1100,46.73,D,,61
838493,PASS,597,1100,54.27,C,,61
838592,PASS,628,1100,57.09,C,,62
839091,PASS,490,1100,44.55,D,,63
839291,PASS,441,1100,40.09,D,,65
839292,PASS,560,1100,50.91,C,,65
839294,PASS,575,1100,52.27,C,,65
839295,PASS,463,1100,42.09,D,,65
839300,PASS,515,1100,46.82,D,,65
839301,PASS,542,1100,49.27,D,,65
839302,PASS,522,1100,47.45,D,,65
839303,PASS,471,1100,42.82,D,,65
839304,PASS,439,1100,39.91,E,,65
839305,PASS,653,1100,59.36,C,,65
839310,PASS,618,1100,56.18,C,,65
839313,PASS,644,1100,58.55,C,,65
839315,WITHHELD — COMPUTERIZED ENROLMENT CARD,,,,,,124
839541,PASS,672,1100,61.09,B,,144
839641,PASS,498,1100,45.27,D,,65
839642,PASS,496,1100,45.09,D,,65
839742,PASS,488,1100,44.36,D,,66
839743,PASS,457,1100,41.55,D,,66
839745,PASS,443,1100,40.27,D,,66
839746,PASS,470,1100,42.73,D,,66
839750,PASS,533,1100,48.45,D,,66
839751,PASS,479,1100,43.55,D,,66
839754,PASS,518,1100,47.09,D,,66
839755,PASS,520,1100,47.27,D,,66
839757,PASS,400,1100,36.36,E,,66
840149,PASS,446,1100,40.55,D,,67
840150,PASS,423,1100,38.45,E,,67
840151,PASS,445,1100,40.45,D,,67
840152,PASS,614,1100,55.82,C,,67
840154,PASS,486,1100,44.18,D,,67
840155,PASS,444,1100,40.36,D,,67
840158,PASS,460,1100,41.82,D,,67
840159,PASS,454,1100,41.27,D,,67
840160,PASS,461,1100,41.91,D,,67
840161,PASS,462,1100,42.0,D,,67
840162,PASS,580,1100,52.73,C,,67
840163,PASS,490,1100,44.55,D,,67
840165,PASS,430,1100,39.09,E,,67
840169,PASS,482,1100,43.82,D,,67
840170,PASS,587,1100,53.36,C,,67
840171,PASS,454,1100,41.27,D,,67
840172,PASS,501,1100,45.55,D,,67
840176,PASS,419,1100,38.09,E,,67
840177,PASS,483,1100,43.91,D,,67
840178,PASS,442,1100,40.18,D,,67
840180,PASS,495,1100,45.0,D,,67
840183,PASS,529,1100,48.09,D,,67
840186,PASS,582,1100,52.91,C,,67
840187,PASS,535,1100,48.64,D,,67
840188,PASS,570,1100,51.82,C,,67
840193,PASS,450,1100,40.91,D,,67
840198,PASS,548,1100,49.82,D,,67
840199,PASS,500,1100,45.45,D,,67
840200,PASS,508,1100,46.18,D,,67
840201,PASS,428,1100,38.91,E,,67
840205,PASS,464,1100,42.18,D,,67
840206,PASS,505,1100,45.91,D,,67
840209,PASS,516,1100,46.91,D,,67
840210,PASS,505,1100,45.91,D,,67
840211,PASS,516,1100,46.91,D,,67
840498,PASS,481,1100,43.73,D,,68
840501,PASS,554,1100,50.36,C,,68
840508,PASS,413,1100,37.55,E,,68
840509,PASS,402,1100,36.55,E,,68
840511,PASS,567,1100,51.55,C,,68
840512,PASS,438,1100,39.82,E,,68
840515,PASS,510,1100,46.36,D,,68
840516,PASS,505,1100,45.91,D,,68
840517,PASS,508,1100,46.18,D,,68
840519,PASS,800,1100,72.73,A,,67
840521,PASS,558,1100,50.73,C,,68
840522,PASS,445,1100,40.45,D,,68
840523,PASS,503,1100,45.73,D,,68
840981,PASS,450,1100,40.91,D,,68
841181,PASS,531,1100,48.27,D,,102
841182,PASS,436,1100,39.64,E,,102
841185,PASS,486,1100,44.18,D,,102
841186,PASS,471,1100,42.82,D,,102
841187,PASS,433,1100,39.36,E,,102
841189,PASS,477,1100,43.36,D,,102
841190,PASS,424,1100,38.55,E,,102
841191,PASS,415,1100,37.73,E,,102
841192,PASS,436,1100,39.64,E,,102
841195,PASS,435,1100,39.55,E,,102
841196,PASS,562,1100,51.09,C,,102
841197,PASS,457,1100,41.55,D,,102
841200,PASS,451,1100,41.0,D,,102
841201,PASS,534,1100,48.55,D,,102
841202,PASS,471,1100,42.82,D,,102
841203,PASS,432,1100,39.27,E,,102
841209,PASS,397,1100,36.09,E,,102
841210,PASS,438,1100,39.82,E,,102
841213,PASS,580,1100,52.73,C,,102
841214,PASS,487,1100,44.27,D,,102
841216,PASS,504,1100,45.82,D,,102
841282,PASS,467,1100,42.45,D,,69
841284,PASS,425,1100,38.64,E,,69
841291,PASS,448,1100,40.73,D,,69
841294,PASS,591,1100,53.73,C,,68
841386,PASS,524,1100,47.64,D,,69
841387,PASS,457,1100,41.55,D,,69
841388,PASS,505,1100,45.91,D,,69
841389,PASS,480,1100,43.64,D,,69
841390,PASS,494,1100,44.91,D,,69
841391,PASS,445,1100,40.45,D,,69
841392,PASS,525,1100,47.73,D,,69
841393,PASS,418,1100,38.0,E,,69
841395,PASS,546,1100,49.64,D,,69
841396,PASS,424,1100,38.55,E,,69
841397,PASS,444,1100,40.36,D,,69
841831,WITHHELD — COMPUTERIZED ENROLMENT CARD,,,,,,124
841832,WITHHELD — COMPUTERIZED ENROLMENT CARD,,,,,,124
841932,PASS,506,1100,46.0,D,,70
841933,PASS,531,1100,48.27,D,,70
841934,PASS,597,1100,54.27,C,,70
841935,PASS,518,1100,47.09,D,,70
841937,PASS,489,1100,44.45,D,,70
842031,PASS,600,1100,54.55,C,,70
842331,PASS,500,1100,45.45,D,,71
842332,PASS,501,1100,45.55,D,,71
842335,PASS,497,1100,45.18,D,,71
842336,PASS,486,1100,44.18,D,,71
842337,PASS,432,1100,39.27,E,,71
842338,PASS,525,1100,47.73,D,,71
842339,PASS,490,1100,44.55,D,,71
842340,PASS,458,1100,41.64,D,,71
842901,PASS,807,1100,73.36,A,,71
843102,PASS,491,1100,44.64,D,,72
843201,PASS,594,1100,54.0,C,,145
843301,PASS,566,1100,51.45,C,,73
843601,PASS,519,1100,47.18,D,,74
843903,PASS,510,1100,46.36,D,,76
843905,PASS,506,1100,46.0,D,,76
843906,PASS,538,1100,48.91,D,,76
843907,PASS,542,1100,49.27,D,,76
843908,PASS,484,1100,44.0,D,,76
843909,PASS,663,1100,60.27,B,,76
843910,PASS,577,1100,52.45,C,,76
843911,PASS,465,1100,42.27,D,,76
844051,PASS,884,1100,80.36,A-1,,76
844052,PASS,910,1100,82.73,A-1,,76
844054,PASS,480,1100,43.64,D,,78
844055,PASS,549,1100,49.91,D,,77
844056,PASS,449,1100,40.82,D,,78
844057,PASS,438,1100,39.82,E,,78
844058,PASS,532,1100,48.36,D,,78
844059,PASS,531,1100,48.27,D,,78
844060,PASS,722,1100,65.64,B,,77
844062,PASS,781,1100,71.0,A,,77
844066,PASS,465,1100,42.27,D,,78
844067,PASS,524,1100,47.64,D,,78
844068,PASS,583,1100,53.0,C,,77
844069,PASS,442,1100,40.18,D,,78
844071,PASS,476,1100,43.27,D,,78
844072,PASS,461,1100,41.91,D,,78
844074,WITHHELD — COMPUTERIZED ENROLMENT CARD,,,,,,124
844075,WITHHELD — VERIFICATION OF ENROLMENT CARD,,,,,,125
844076,PASS,484,1100,44.0,D,,78
844077,PASS,522,1100,47.45,D,,78
844078,PASS,727,1100,66.09,B,,77
844079,PASS,545,1100,49.55,D,,77
844080,PASS,671,1100,61.0,B,,77
844081,PASS,923,1100,83.91,A-1,,76
844084,PASS,481,1100,43.73,D,,78
844085,PASS,560,1100,50.91,C,,77
844086,WITHHELD — VERIFICATION OF ENROLMENT CARD,,,,,,125
845801,PASS,623,1100,56.64,C,,79
845802,PASS,485,1100,44.09,D,,79
845803,PASS,495,1100,45.0,D,,79
845806,PASS,562,1100,51.09,C,,79
845807,PASS,486,1100,44.18,D,,79
845810,PASS,510,1100,46.36,D,,79
845811,PASS,520,1100,47.27,D,,79
845813,PASS,476,1100,43.27,D,,79
845814,PASS,524,1100,47.64,D,,79
845815,PASS,416,1100,37.82,E,,79
845902,PASS,511,1100,46.45,D,,81
845904,PASS,609,1100,55.36,C,,80
845908,PASS,660,1100,60.0,B,,80
845911,PASS,448,1100,40.73,D,,81
845913,PASS,615,1100,55.91,C,,80
845915,PASS,541,1100,49.18,D,,81
845916,PASS,455,1100,41.36,D,,81
845917,PASS,471,1100,42.82,D,,81
845918,PASS,458,1100,41.64,D,,81
845919,PASS,563,1100,51.18,C,,80
845920,PASS,561,1100,51.0,C,,81
845921,PASS,523,1100,47.55,D,,81
845922,PASS,530,1100,48.18,D,,81
845923,PASS,432,1100,39.27,E,,81
845926,PASS,453,1100,41.18,D,,81
845927,PASS,451,1100,41.0,D,,81
845928,PASS,598,1100,54.36,C,,81
845929,PASS,526,1100,47.82,D,,81
845930,PASS,461,1100,41.91,D,,81
845932,PASS,491,1100,44.64,D,,81
845934,PASS,403,1100,36.64,E,,81
845935,PASS,454,1100,41.27,D,,81
845937,PASS,491,1100,44.64,D,,81
845940,PASS,685,1100,62.27,B,,80
845948,PASS,533,1100,48.45,D,,81
845951,PASS,491,1100,44.64,D,,81
845952,PASS,429,1100,39.0,E,,81
845954,PASS,407,1100,37.0,E,,81
845956,PASS,436,1100,39.64,E,,81
846391,PASS,561,1100,51.0,C,,145
846841,WITHHELD — COMPUTERIZED ENROLMENT CARD,,,,,,124
847642,PASS,447,1100,40.64,D,,86
847650,PASS,493,1100,44.82,D,,86
847651,PASS,440,1100,40.0,D,,86
847652,PASS,422,1100,38.36,E,,86
847655,PASS,543,1100,49.36,D,,86
847658,PASS,447,1100,40.64,D,,86
847660,PASS,511,1100,46.45,D,,86
847661,PASS,431,1100,39.18,E,,86
847662,PASS,501,1100,45.55,D,,86
847663,PASS,522,1100,47.45,D,,86
847664,PASS,455,1100,41.36,D,,86
847666,PASS,698,1100,63.45,B,,85
847668,PASS,456,1100,41.45,D,,86
847669,PASS,506,1100,46.0,D,,86
847671,PASS,448,1100,40.73,D,,86
847675,PASS,505,1100,45.91,D,,86
847677,PASS,459,1100,41.73,D,,86
847679,PASS,539,1100,49.0,D,,86
847680,PASS,432,1100,39.27,E,,86
847681,PASS,513,1100,46.64,D,,86
847682,PASS,536,1100,48.73,D,,86
847683,PASS,497,1100,45.18,D,,86
847684,PASS,635,1100,57.73,C,,86
847685,PASS,459,1100,41.73,D,,86
847686,PASS,545,1100,49.55,D,,86
847687,PASS,544,1100,49.45,D,,86
847688,PASS,561,1100,51.0,C,,86
848301,PASS,509,1100,46.27,D,,86
848302,PASS,490,1100,44.55,D,,86
848901,WITHHELD — COMPUTERIZED ENROLMENT CARD,,,,,,124
848903,PASS,488,1100,44.36,D,,87
848904,PASS,501,1100,45.55,D,,87
849001,PASS,483,1100,43.91,D,,87
849006,PASS,438,1100,39.82,E,,87
849011,PASS,408,1100,37.09,E,,87
849012,PASS,576,1100,52.36,C,,87
849251,PASS,927,1100,84.27,A-1,,87
849252,PASS,792,1100,72.0,A,,87
849253,PASS,605,1100,55.0,C,,88
849254,PASS,644,1100,58.55,C,,88
849255,PASS,735,1100,66.82,B,,88
849256,PASS,581,1100,52.82,C,,88
849257,PASS,616,1100,56.0,C,,88
849258,PASS,637,1100,57.91,C,,88
849259,PASS,459,1100,41.73,D,,88
849260,PASS,693,1100,63.0,B,,88
849351,PASS,605,1100,55.0,C,,88
849651,PASS,427,1100,38.82,E,,89
849652,PASS,429,1100,39.0,E,,89
849653,PASS,428,1100,38.91,E,,89
849656,PASS,458,1100,41.64,D,,89
849660,PASS,411,1100,37.36,E,,89
849662,PASS,555,1100,50.45,C,,146
849802,PASS,456,1100,41.45,D,,89
849804,PASS,457,1100,41.55,D,,89
849806,PASS,473,1100,43.0,D,,89
849808,PASS,445,1100,40.45,D,,89
849810,PASS,429,1100,39.0,E,,89
849812,PASS,504,1100,45.82,D,,89
849813,PASS,452,1100,41.09,D,,89
849814,PASS,404,1100,36.73,E,,89
849816,PASS,438,1100,39.82,E,,89
849818,PASS,429,1100,39.0,E,,89
849821,PASS,425,1100,38.64,E,,89
849825,PASS,615,1100,55.91,C,,89
849827,PASS,436,1100,39.64,E,,89
849830,PASS,421,1100,38.27,E,,89
849831,PASS,477,1100,43.36,D,,89
849832,PASS,631,1100,57.36,C,,89
849833,PASS,425,1100,38.64,E,,89
849835,PASS,552,1100,50.18,C,,89
849836,PASS,542,1100,49.27,D,,89
849837,PASS,431,1100,39.18,E,,89
849838,PASS,441,1100,40.09,D,,89
849839,PASS,428,1100,38.91,E,,89
849840,PASS,495,1100,45.0,D,,89
849842,PASS,430,1100,39.09,E,,89
849843,PASS,500,1100,45.45,D,,89
849844,PASS,524,1100,47.64,D,,89
850055,PASS,641,1100,58.27,C,,90
850057,PASS,416,1100,37.82,E,,90
850065,PASS,464,1100,42.18,D,,90
850074,PASS,402,1100,36.55,E,,90
850077,PASS,484,1100,44.0,D,,90
850081,PASS,437,1100,39.73,E,,90
850082,WITHHELD — COMPUTERIZED ENROLMENT CARD,,,,,,124
850084,WITHHELD — U.F.M. CASE,,,,,,124
850085,WITHHELD — U.F.M. CASE,,,,,,124
850087,PASS,451,1100,41.0,D,,90
850088,PASS,425,1100,38.64,E,,90
850095,PASS,498,1100,45.27,D,,90
850096,PASS,419,1100,38.09,E,,90
850097,PASS,543,1100,49.36,D,,90
850203,PASS,520,1100,47.27,D,,91
850302,PASS,420,1100,38.18,E,,92
850303,PASS,439,1100,39.91,E,,92
850304,PASS,678,1100,61.64,B,,91
850305,PASS,472,1100,42.91,D,,92
850309,PASS,440,1100,40.0,D,,92
850311,PASS,592,1100,53.82,C,,91
850313,PASS,448,1100,40.73,D,,92
850316,PASS,413,1100,37.55,E,,92
850317,PASS,478,1100,43.45,D,,92
850804,PASS,418,1100,38.0,E,,92
850805,PASS,472,1100,42.91,D,,92
850807,PASS,482,1100,43.82,D,,92
850808,PASS,410,1100,37.27,E,,147
850813,PASS,425,1100,38.64,E,,147
851501,PASS,418,1100,38.0,E,,93
851906,PASS,484,1100,44.0,D,,93
851914,PASS,764,1100,69.45,B,,93
852001,PASS,512,1100,46.55,D,,94
852002,PASS,521,1100,47.36,D,,94
852005,PASS,426,1100,38.73,E,,94
852007,PASS,469,1100,42.64,D,,94
852009,PASS,459,1100,41.73,D,,94
852011,PASS,498,1100,45.27,D,,94
852015,PASS,576,1100,52.36,C,,94
852018,PASS,508,1100,46.18,D,,94
852020,WITHHELD — COMPUTERIZED ENROLMENT CARD,,,,,,124
852024,PASS,416,1100,37.82,E,,94
852026,PASS,449,1100,40.82,D,,94
